Character	Number	Chinese etymology	MC description	ZIHUI	Beijing	Jinan	Xi'an	Taiyuan	Hankou	Chengdu	Yangzhou	Suzhou	Wenzhou	Changsha	Shuangfeng	Nanchang	Meixian	Guangzhou	Xiamen	Chaozhou	Fuzhou	Shanghai	Zhongyuan yinyun
�宕開一平唐清	888	Chinese etymology	0221 2261	chaŋ 11	chaŋ 11	chaŋ 11	cha_̃ 1	chaŋ 11	chaŋ 11	châŋ 11	cha_ŋ 11	chɔ 11	chan 11	chaŋ 11	chɔŋ 11	chɔŋ 12	čhɔŋ 11	chɔŋ 11 (lit.); chŋ 11	chɨŋ 11	chouŋ 11	cha_̃ 1	chaŋ 1	1526
�咸開四平添見	889	Chinese etymology	0369 1825	ćian 11	ćiã 11	ćiã 11	ćiɛ 1	ćian 11	ćian 11	ćî̃ 11	ćî 11	ći 11	ciẽ 11	ćî̃ 11	ćiɛn 11	kiam 11	kim 11	kiam 11	kiǝm 11	kieŋ 11	ćî 1	kiem 1	1527
�山合三平元影	890	Chinese etymology	1375 2012	yan 11	yã 11	yã 11	yɛ 3	yan 11	yan 11	yî̃ 11	iö 11	y 11	yẽ 11	uĩ 11	yɔn 11	jan 11	jyn 11	uan 11	ueŋ 11	uɔŋ 11	yö 1	yen 1	1528
�通合一去送端	891	Chinese etymology	0408 2619	tuŋ 3	tuŋ 3	toŋ 3	tuŋ 3	toŋ 3	toŋ 3	tɔuŋ 3	toŋ 31	toŋ 31	toŋ 31	taŋ 31; tǝn 31	tuŋ 31	tuŋ 3	tuŋ 31	tɔŋ 31 (lit.); taŋ 31	toŋ 31	touŋ 31 (lit.); to_yŋ 31	toŋ 3	tuŋ 3	1531
�曾開三平蒸來	892	Chinese etymology	0407 2549	liŋ 12	liŋ 12	liŋ 12	liŋ 1	nin 12	nin 12	lĩ 12	lin 12	leŋ 12	nin 12	nin 12	lin 31	lin 12	lîŋ 12	lîŋ 12	leŋ 12	liŋ 12			1532
�梗開四入錫透	893	Chinese etymology	0471 0582	thi 11	thi 11	thi 11	tiǝʔ 41	thi 12	thi 12	thiǝʔ 4	thiôʔ 41	thei 41	thi 4	thi 12	thit 41	thit 41	thîk 41	thîk 41 (lit.); tak 41	thek 41	theiʔ 41	thîʔ 4	thi 42	1537
�宕開一平唐見	894	Chinese etymology	0474 2301	kaŋ 11	kaŋ 11	kaŋ 11	ka_̃ 1	kaŋ 11	kaŋ 11	kâŋ 11	ka_ŋ 11	kuɔ 11	kan 11	kaŋ 11	kɔŋ 11	kɔŋ 11	kɔŋ 11	kɔŋ 11 (lit.); kaŋ 11	kaŋ 11	kouŋ 11			1538
�江開二入覺幫	895	Chinese etymology	0475 0221	po 11; pau 11	pǝ 11	po 11	paʔ 41; pǝʔ 41	po 12	po 12	pâʔ 4	poʔ 41	po 41	po 4	pû 12	pɔk 41	pɔk 41	pɔk 41	pɔk 41 (lit.); pak 41	pak 41	puɔ 41	poʔ 4	pau 42	1539
�止合三上尾非	896	Chinese etymology	0564 1163	fei 2	fei 11	fei 2	fei 2	fei 2	fei 2	fei 2	fi 31	fei 21	fei 2	xui 2	фui 2	fi 11	fei 21	hui 2	huĩ 21	phi 2	fi 3		1540
�山合三平元疑	897	Chinese etymology	0626 2016	yan 12	yã 12	yã 12	yɛ 1	yan 12	yan 12	yî̃ 12	ńiö 12	ńy 12	yẽ 12	uĩ 12	ńyɔn 31	ńian 12	jyn 12	guan 12	ŋueŋ 12	ŋuɔŋ 12	ńyö 32	yen 12	1542
�宕開一平唐定	898	Chinese etymology	0781 2248	thaŋ 12	thaŋ 12	thaŋ 12	tha_̃ 1	thaŋ 12	thaŋ 12	thâŋ 12	da_ŋ 12	dɔ 12	than 12	daŋ 12	thɔŋ 12	thɔŋ 12	thɔŋ 12	thɔŋ 12 (lit.); thŋ 12	tɨŋ 12	touŋ 12			1546
�山開三入薛知	899	Chinese etymology	0772 0159	c̣ô 12	c̣ǝ 11	c̣ô 3	caʔ 41	cô 12	ce 12	ćî_ʔ 4	ćôʔ 41	ći 41	c̣ô 4	kiɛ 12	cɛt 41	cat 41	čit 43	tiat 41	tiek 41	tieʔ 41	côʔ 4	čie 42	1550
�通合一入屋溪	900	Chinese etymology	0770 0917	khu 11	khu 11	khu 11	khuǝʔ 41	khu 12	khu 12	khɔʔ 4	khoʔ 41	khu 41	khu 4	khǝu 12	khuk 41	khuk 41	huk 41	khɔk 41	khok 41	khouʔ 41	khoʔ 4	khu 42	1555
�山合三平仙云	901	Chinese etymology	0765 2013	yan 12	yã 12	yã 12	yɛ 1	yan 12	yan 12	yî̃ 12	iö 12	ɦy 12	yẽ 12	uĩ 12	yɔn 31	jan 12	jyn 12	uan 12	ueŋ 12	uɔŋ 12	yö 32	yen 12	1556
埋	902	Chinese etymology	蟹開二平皆明	1003 1037	mai 12	mɛ 12	mɛ 12	mai 1	mai 12	mai 12	mɛ 12	me_ 12 (lit.); ma_ 12	ma 12	mai 12	ma 12	mai 31	mai 12	māi 12	bai 12 (lit.); tai 12	mai 12	muai 12	ma 32	mai 12
夏	903	Chinese etymology	假開二去禡匣	1115 0105	śia 3	śia 3	śia 3	śia 3	śia 3	śia 3	śia 3	śia_ 32 (lit.); ɦo 32	ɦo 32	śia 32	ɣio 32	ha 32	ha 3	ha 32	ha 32 (lit.); he 32	he 32	xa 32	ɦo 32	xa 3
套	904	Chinese etymology	效開一去號透	1152 1319	thau 3	thɔ 3	thau 3	thau 3	thau 3	thau 3	thɔ 3	thä 31	thз 31	thau 31	thǝ 31	thau 2	thau 3	thou 31	tho 31	thau 31	thɔ 31	thɔ 3	
娘	905	Chinese etymology	宕開三平陽泥	1224 2316	niaŋ 12	ńiaŋ 12	ńiaŋ 12	nia_̃ 3; nia_̃ 1	niaŋ 12	ńiaŋ 12	niâŋ 12	ńiaŋ 12	ńi 12	ńian 12	ńiaŋ 12	ńiɔŋ 31	ńiɔŋ 12	nö_ŋ 12	liɔŋ 12 (lit.); niũ 12	niẽ 12	nuɔŋ 12	ńiã 32	niaŋ 12
娛	906	Chinese etymology	遇合三平虞疑	1225 1004	y 12	y 3	y 12	y 3	y 12	y 12	y 12	ńy 12	ŋ 12	y 12	ńy 32	ńy 31	ŋu 12	jy 12	gu 12	u 12	ŋy 12	ńy 32	iu 12
孫	907	Chinese etymology	臻合一平魂心	1327 2171	suǝn 11	suẽ 11	suẽ 11	suŋ 1	sǝn 11	sǝn 11	suǝn 11	sǝn 11	sö 11	sǝn 11	suǝn 11	sun 11	sun 11	šyn 11	sun 11 (lit.); sŋ 11	suŋ 11	souŋ 11	sǝŋ 3	suǝn 1
宰	908	Chinese etymology	蟹開一上海精	1363 1067	cai 2	cɛ 2	cɛ 2	cai 2	cai 2	cai 11	cɛ 2	ce_ 2	ce_ 21	cai 2	ćie 2	cai 2	cai 2	čɔi 21	cai 2  (lit.); caĩ 2	cai 21	cai 31	ce_ 1	cai 2
害	909	Chinese etymology	蟹開一去泰匣	1364 1107	xai 3	xɛ 3	xɛ 3	xai 3	xai 3	xai 3	xɛ 3	ɦe_ 32	ɦe_ 32	xai 32	ɣue 32	hai 32	hɔi 3	hɔi 32	hai 32	hai 32	xai 32	ɦe_ 32	xai 3
家	910	Chinese etymology	假開二平麻見	1367 0078	ćia 11	ćia 11	ćia 11	ćia 1	ćia 11 (lit.); ka 11	ćia 11	ćia 11	ćia_ 11 (lit.); ka_ 11	ko 11	ćia 11	ćio 11 (lit.); ko 11	ka 11	ka 11	ka 11	ka 11 (lit.); ke 11	ke 11	ka 11	ka 1	ka 1
宴	911	Chinese etymology	山開四去霰影	1365 1917	ian 3	iã 3	iã 3	iɛ 3	ian 3	ian 3	î̃ 3	î 31	i 21	iẽ 31	î̃ 31	iɛn 2	jan 3	jin 31	ian 31	ieŋ 31	ieŋ 31	î 3	ien 3
宮	912	Chinese etymology	通合三平東見	1362 2687	kuŋ 11	kuŋ 11	koŋ 11	kuŋ 1	koŋ 11	koŋ 11	kɔuŋ 11	koŋ 11	ćyoŋ 11	koŋ 11	kaŋ 11; kǝn 11	kuŋ 11	kiuŋ 11	kuŋ 11	kiɔŋ 11	keŋ 11	kyŋ 11	koŋ 1	kuŋ 1
宵	913	Chinese etymology	效開三平宵心	1366 1473	śiau 11	śiɔ 11	śiau 11	śiau 1	śiau 11	śiau 11	śiɔ 11	siä 11	śiɛ 11	siau 11	śiǝ 11	śiɛu 11	siau 11	šiu 11	siau 11	siǝu 11	sieu 11		
容	914	Chinese etymology	通合三平鍾以	1369 2683	ẓuŋ 12	luŋ 12	yŋ 12	yŋ 1	ioŋ 12	yoŋ 12	iɔuŋ 12	ioŋ 12	ɦyoŋ 12	ioŋ 12	in 12	iuŋ 31	juŋ 12	juŋ 12	hiɔŋ 12	ioŋ 12	yŋ 12	ioŋ 32	iuŋ 12
射	915	Chinese etymology	假開三去禡船	1410 0174	ṣô 3	ṣǝ 3	ṣô 3	sǝ 3	sô 3	se 3	śî 3	zöy 32 (lit.); zo 32	zei 32	ṣô 31	ɣio 32	sa 32	sa 3	šɛ 32	coʔ 42; sia 32 (lit.); sîk 42 (lit.)	sia 32	sie 32	zo 32	šie 3
展	916	Chinese etymology	山開三上獼知	1455 1713	c̣an 2	c̣ã 2	cã 2	cä̃ 2	can 2	can 2	cî̃ 2	cö 2	ći 21	c̣ôn 2	ćî̃ XH	cɛn 2	can 2	čin 21	tian 2	tieŋ 21	tieŋ 2	cö 3	čien 2
峰	917	Chinese etymology	通合三平鍾敷	1496 2425	fǝŋ 11	fǝŋ 11	fǝŋ 11	fǝŋ 1	foŋ 11	foŋ 11	fɔuŋ 11	foŋ 11	xoŋ 11	xoŋ 11	xaŋ 11; xǝn 11	фuŋ 11	fuŋ 11	fuŋ 11	hɔŋ 11	hoŋ 11	xuŋ 11	foŋ 1	fuŋ 1
島	918	Chinese etymology	效開一上皓端	1497 1303	tau 2	tɔ 2	tau 2	tau 2	tau 2	tau 2	tɔ 2	tä 2	tз 21	tau 2	tû 2	tau 2	tau 2	tou 21	to 2	tau 21	tɔ 2	tɔ 3	tau 2
差	919	Chinese etymology	A: 假開二平麻初; B: 假開二去禡初; C: 止開三平支初; D: 蟹開二平佳初	A: 1567 0063; B: 1567 0071; C: 1567 0415; D: 1567 1092	A: c̣ha 11; B: c̣ha 3; C: chi_ 11; D: c̣hai 11	A: c̣ha 3; B: c̣ha 11; C: chi_ 11; D: c̣hɛ 11	A: cha 11; B: cha 11; C: chi_ 11; D: chɛ 11	A: cha 1; B: cha 1; C: chi_ 1; D: chai 1	A: cha 11; B: cha 11; C: chi_ 11; D: chai 11	A: cha 11; B: cha 11; C: chi_ 11; D: chai 11	A: cha 11; B: châ 11; C: chi_ 11; D: chɛ 11	A: cho 11; B: cho 11; C: chi_ 11; D: che_ 11 (lit.); cha_ 11	A: cho 11; B: cho 11; C: chi_ 11; D: cha 11	A: cha 11; B: cha 11; C: chi_ 11; D: chai 11	A: cho 11; B: cho 11; C: chi_ 12; D: cho 11	A: cha 11; B: cha 11; C: ; D: chai 11	A: cha 11; B: cha 11; C: chi_ 11; D: chai 11	A: čha 11; B: čha 11; C: čhi 11; D: čhāi 11	A: cha 11 (lit.); che 11; chuaʔ 41; B: cha 11 (lit.); che 11; chuaʔ 41; C: chu 11; D: chai 11	A: cha 11; B: cha 11; C: chi 11; D: che 11	A: cha 11; B: cha 11; C: chɛ 11; D: chɛ 11	A: cho 1; B: cha 1  (lit.); cho 1; C: cha 1  (lit.); cho 1; D: cha 1	A: čha 1; B: čha 1; C: čhi_ 1; čhai 1
席	920	Chinese etymology	梗開四入昔邪	1598 0697	śi 12	śi 12	śi 12	śiǝʔ 42	śi 12	śi 12	śiǝʔ 4	ziôʔ 42	zei 42	si 4	śi 12	śit 41	sit 42	čîk 42	sîk 42 (lit.); siaʔ 41; sioʔ 42	chieʔ 42	siʔ 42	zîʔ 42	si 41
師	921	Chinese etymology	止開三平脂生	1597 0484	ṣî_ 11	ṣî_ 11	si_ 11	si_ 1	si_ 11	si_ 11	si_ 11	sü 11	si_ 11	si_ 11	si_ 11	si_ 11	si_ 11	ši 11	su 11 (lit.); sai 11	si_ 11	sy 11 (lit.); sai 11	si_ 1	ši_ 1
庫	922	Chinese etymology	遇合一去暮溪	1655 0919	khu 3	khu 3	khu 3	khu 3	khu 3	khu 3	khu 3	khǝu 31	khu 31	khu 31	khǝu 31	khu 2	khu 3	fu 31	khɔ 31	khou 31	khou 31	khu 1	
庭	923	Chinese etymology	梗開四平青定	1656 2544	thiŋ 12	thiŋ 12	thiŋ 12	thiŋ 1	thin 12	thin 12	thĩ 12	din 12	deŋ 12	tin 12	din 12	thin 12	thin 12	thîŋ 12	tîŋ 12 (lit.); thiã 12	theŋ 12	tiŋ 12	tiŋ 32	thiǝŋ 12
座	924	Chinese etymology	果合一上果從	1654 0273	cuo 3	cuǝ 3	cuo 3	cuǝ 3	co 3	co 3	co 3	zǝu 32	zo 32	co 31	ʒû 32	cho 32	chɔ 3	čɔ 32	co 32	co 32	cɔ 32	zou 32	cuo 3
弱	925	Chinese etymology	宕開三入藥日	1726 0296	ẓuo 3	luǝ 3	vo 12	zǝʔ 41; zaʔ 41	io 12	zo 12	lâʔ 4	za_ʔ 42	ɦia 41	ńio 4	ńiû 12	ńiɔk 41	ńiɔk 42	jö_k 42	ʒiɔk 42	ziak 42	yɔʔ 42	zaʔ 42	žio 43
徒	926	Chinese etymology	遇合一平模定	1778 0808	thu 12	thu 12	thou 2	thu 1	thou 12	thu 12	thu 12	dǝu 12	du 22 (lit.); do_y 12	tôu 12	dǝu 12	thu 12	thu 12	thou 12	tɔ 12	thu 12	tu 12	tou 32	thu 12
徐	927	Chinese etymology	遇合三平魚邪	1776 0991	śy 12	śy 12	śy 12	śy 1	śy 12	śy 12	ćhy 12	zi 12	zei 12	śi 12; śie 12	ʒ́y 12	ćhy 12	chi 12	čhö_y 12	chu 12	chi_ 12	sy 11	zi 32	siu 12
恙	928	Chinese etymology	宕開三去漾以	1860 2365	iaŋ 3	iaŋ 3	iaŋ 3	ia_̃ 3	iaŋ 3	iaŋ 3	iâŋ 3	iaŋ 32	ɦi 32	ian 31	iaŋ 32	iɔŋ 32	jɔŋ 3	jö_ŋ 32	iɔŋ 32 (lit.); iũ 32	iaŋ 22	yɔŋ 32	iã 32	iaŋ 3
�	929	Chinese etymology	止開三上止徹	5103 0477	c̣hî_ 2	c̣hî_ 2	c̣hî_ 2	chi_ 2	chi_ 2	chi_ 2	chi_ 2	chü 2	chi_ 21	c̣hî_ 2	c̣hî_ 2	chi_ 2	chi_ 2	čhi 21	thi 2	chi 21	thi 2	chi_ 3	čhi 2
�	930	Chinese etymology	通合三上腫溪	1858 2697	khuŋ 2	khuŋ 2	khoŋ 2	khuŋ 2	khuŋ 2	khoŋ 2	khɔuŋ 2	khoŋ 2	ćhyɔ 21	khoŋ 2	khaŋ 2; kǝn 2	khuŋ 2	khuŋ 2	huŋ 21	khiɔŋ 2	kioŋ 21	khuŋ 2	khoŋ 3	khuŋ 2
�	931	Chinese etymology	通合三平鍾見	1872 2688	kuŋ 11	kuŋ 11	koŋ 11	kuŋ 1	koŋ 11	koŋ 11	kɔuŋ 11	koŋ 11	ćyɔ 11	koŋ 11	kaŋ 11; kǝn 11	kuŋ 11	kiuŋ 11	kuŋ 11	kiɔŋ 11	kioŋ 11	kyŋ 11	koŋ 1	kuŋ 1
恩	932	Chinese etymology	臻開一平痕影	1869 2095	ǝn 11	ŋẽ 11	ŋẽ 11	ŋǝŋ 1	ŋǝn 11	ŋǝn 11	ǝn 11	ǝn 11	aŋ 11	ŋǝn 11	ŋiɛ̃ 11	ŋɛn 11	ɛn 11	jan 11	un 11	ɨŋ 11	ouŋ 11	ǝŋ 1	ǝn 1
息	933	Chinese etymology	曾開三入職心	1873 0692	śi 11	śi 11	śi 11	śiǝʔ 41	śi 12	śi 12	śiǝʔ 4	siôʔ 41	sei 41	si 4	śi 12	śit 41	sit 41	šîk 41	sîk 41 (lit.); sit 41	sek 41	seiʔ 41	sîʔ 4	si 42
悟	934	Chinese etymology	遇合一去暮疑	1889 0946	u 3	u 3	u 3	vu 3	u 3	vu 3	u 3	ŋǝu 32	ŋ 32	u 31	ŋû 12	u 32	ŋu 3	ŋ 32	ŋɔ 32	ŋo 22	ŋuɔ 32	ŋou 32	u 3
悚	935	Chinese etymology	蟹合一上賄曉	1882 1232	xuei 2	xuei 2	xuei 2	xuei 2	xuei 2	xuei 2	xuǝi 2	hue_ 2	fai 31	fei 11	xui 31	фui 2	fi 3	fui 31	hue 2	hue 31	xuei 31	hue_ 3	xuei 2
悅	936	Chinese etymology	山合三入薛以	1878 0397	ye 3	ye 3	ye 11	yǝʔ 41	ye 12	ye 12	yǝʔ 4	yôʔ 42	ɦy 42	yo 4	uɛ 12	yɔt 41	jat 42	jyt 42	iat 42 (lit.); uat 42	zuek 42	yɔʔ 42	yîʔ 42	ye 43
消	937	Chinese etymology	山開三去線書	2082 1731	ṣan 3	ṣã 3	ṣã 3	sä̃ 3	san 3	san 3	śî̃ 3	sö 31	śi 31	ṣôn 31	śî̃ 31	sɛn 31	san 3	sin 31	sĩ 31	sĩ 32	sieŋ 31	sö 3	šien 3
氧	938	Chinese etymology	山合三平仙群	2938 2001	ćhyan 12	ćhyã 12	ćhyã 12	ćhyɛ 1	chuan 12	ćhyan 12	ćhyî̃ 12	ʒ́iö 12	ʒ́y 12	ćyẽ 12	duĩ 12	ćhyɔn 12	khian 12	khyn 12	khuan 12 (lit.); khuŋ 12	khuŋ 12	kuŋ 12	ćyö 32	khyen 12
拿	939	Chinese etymology	假開二平麻泥	2169 0041	na 12	na 12	na 12	na 1	na 12	na 12	na 12	na_ 12; no 12	na 12	na 12	na 12	lak 41	na 11	na 12	na 2	na 21	na 2	na 32 (lit.); ne_ 1	
捎	940	Chinese etymology	效開二平肴生	2200 1372	ṣau 11	ṣɔ 11	sau 11	sau 1	sau 11	sau 11	sɔ 11	sä 11	sɔ 31	sau 11	sǝ 11	sau 11	sau 11	šāu 11	siau 11	siǝu 11	sau 11	sɔ 1	šau 1
振	941	Chinese etymology	臻開三去震章	2182 2058	c̣ǝn 3	c̣ẽ 3	c̣ẽ 3	cǝŋ 2	cǝn 2	cǝn 2	cǝn 3	cǝn 31	caŋ 31	c̣ǝn 31	ćin 31	cǝn 31	cǝn 2	čan 31	cin 31	ciŋ 31	ciŋ 31	cǝŋ 1	čiǝn 3
浦	942	Chinese etymology	遇合一去暮並	2198 0733	pu 2	phu 3	phu 2	pu 2	phu 3	pu 3	pu 2	bu 32	bu 32	pu 31	phu 2	phu 2	phu 2	pou 32	pɔ 32	phu 21	puɔ 32	pu 32	phu 3
息	943	Chinese etymology	山開四入屑泥	2250 0333	nie 11	ńie 11	ńie 11	niǝʔ 41	nie 12	ńie 12	niǝʔ 4	niaʔ 42	ńia 42	ńie 4	ńi 12	ńiɛt 41	ńiap 41	nip 42	liap 41	niǝp 42	nieʔ 42	ńiaʔ 42	nie 43
悖	944	Chinese etymology	江開二入覺莊	2191 0288	c̣uo 11	c̣uǝ 11	pfo 11	cuaʔ 41; cuǝʔ 41	co 12	co 12	cuâʔ 4	coʔ 41	ćyo 41	co 4	cu 12	cɔk 41	cɔk 41	čuk 41	chiɔk 41	cok 41	cöyʔ 41	coʔ 4	čau 42
悔	945	Chinese etymology	梗開四上迥定	2185 2546	thiŋ 2	thiŋ 2	thiŋ 2	thiŋ 2	thin 2	thin 2	thĩ 2	thin 2	theŋ 21	thin 2	tin 2  (lit.); thiõ 2	thin 2	thin 2	thîŋ 22	thîŋ 2	theŋ 21	thiŋ 2	thiŋ 3	thiǝŋ 2
悍	946	Chinese etymology	山合三平仙以	2196 1988	ćyan 11	ćyã 11	ćyã 11	ćyɛ 1	cuan 11	ćyan 11	ćyî̃ 11	ćiö 11	ćy 11	ćyẽ 11	tuĩ 11	ćyɔn 11	kian 11	kyn 11	kuan 11	kieŋ 21	kyɔŋ 11	ćyö 1	yen 12
挽	947	Chinese etymology	山合三上阮微	2187 1985	uan 2	uã 2	vã 2	vä̃ 2	uan 2	uan 2	uɛ̃ 2	ue_ 2	ua 21	uan 2	uã 2	uan 2	van 2	uān 22	buan 2	maŋ 21	uaŋ 2	ue_ 3	van 2
悄	948	Chinese etymology	果開一平歌泥	2180 0261	nuo 12	nuǝ 12	nuo 12	nǝ 1; nuǝ 1	no 12	no 12	no 12	na_ 12		no 12	na 11	lo 31	nɔ 12	nɔ 12	lo 12	no 12	lɔ 12	naʔ 42	nuo 12
�蟹開二平皆影	949	Chinese etymology	2179 1109	ai 11	iɛ 11	ŋɛ 11	ŋai 1	ai 12	ŋai 12	ɛ 11; ɛ 12	a_ 11	a 11	ŋai 12	ŋie 12	ŋai 31	ai 11	āi 11	ai 11	ai 11	ai 11	e_ 1	iai 1	1653
�效開二去效匣	950	Chinese etymology	2400 1479	śiau 3	śiɔ 3	śiau 3	śiau 3	śiau 3	śiau 3	śiɔ 3	iä 32	ɦuɔ 32	śiau 31	ɣiǝ 32	hau 31	hau 3	hāu 32	hau 32	hau 32	xau 32	iɔ 32	xau 3	1656
�效開四去嘯來	951	Chinese etymology	2436 1437	liau 3	liɔ 3	liau 3	liau 3	niau 3	niau 3	liɔ 3	liä 32	liɛ 32	niau 31 (lit.); niau 32	niǝ 32	liɛu 32	liau 3	liu 32	liau 32	liǝu 32	lieu 32 (lit.); lau 32	liɔ 32	liau 3	1658
�宕開一平唐並	952	Chinese etymology	2460 2228	phaŋ 12	phaŋ 12	phaŋ 12	pha_̃ 1	phaŋ 12	phaŋ 12	phâŋ 12	ba_ŋ 12	buɔ 12	pan 12	baŋ 12	phɔŋ 12	phaŋ 12	phɔŋ 12	pɔŋ 12	phaŋ 12	pouŋ 12	pa_̃ 32	phaŋ 12	1659
�遇合三上語來	953	Chinese etymology	2464 0955	ly 2	ly 2	ly 2	ly 2	ny 2	ny 2	ly 2	li 32 (lit.); ly 32	lo_y 22	ni 2	ny 2	li 2	li 11	lö_y 22	lu 2	li 22	ly 2	ly 32	liu 2	1660
�止開三平支襌	954	Chinese etymology	2514 0492	ṣî_ 12	ṣî_ 12	si_ 12	si_ 1	si_ 12	si_ 12	si_ 12	zü 12	zi_ 12 (lit.); zi_ 32	ṣî_ 12	ʒi_ 12	si_ 31	si_ 12	ši 12	si 11	si 12	si 12	zi_ 32	ši 12	1661
�山開二去諫影	955	Chinese etymology	2518 1913	ian 3	iã 3	iã 3	iɛ 3	ŋan 3	ŋan 3	î̃ 3	î 31 (lit.); e_ 31	a 31	ŋan 31	ŋã 31	ŋan 31	jan 3	ān 31	an 31	uã 31	aŋ 31	î 3	ian 3	1663
�A: ; B: 宕合一上蕩匣	956	Chinese etymology	A: 2270 2396; B: 2515 2395	A: xuaŋ 3; B: xuaŋ 2	A: xuaŋ 3; B: xuaŋ 2	xuaŋ 3	xua_̃ 3	xuaŋ 2; xuaŋ 3	xuaŋ 3	xuâŋ 3	hua_ŋ 2	xuɔ 21	fan 31	xaŋ 2	фuɔŋ 32	fɔŋ 2	fɔŋ 21	hɔŋ 2	huaŋ 31	xuɔŋ 2	hua_̃ 3	xuaŋ 3	1664
�蟹開二去卦生	957	Chinese etymology	2488 1096	ṣai 3	ṣɛ 3	sɛ 3	sai 3	sai 3	sai 3	sɛ 3	so 31	sa 31	sai 31	so 31	sai 31	sai 3	šāi 31	sai 31	sai 31	sai 31	sɔ 3	šai 3	1665
�遇合三平魚書	958	Chinese etymology	2579 0885		ṣu 11	fu 11	su 1	śy 11	su 11	su 11	sü XH	si_ 11	śy 11	śy 11	śy 11	su 11	šy 11	su 11	ci_ 11	cy 11	sü 1	šiu 1	1668
�A: 效開二去效見; B: 效開二去效匣	959	Chinese etymology	A: 2699 1455; B: 2699 1481	A: ćiau 3; B: śiau 3	A: ćiɔ 3; B: śiɔ 3	A: ćiau 3; B: śiau 3	A: ćiau 3; B: śiau 3	A: ćiau 3; B: śiau 3	A: ćiau 3; B: śiau 3	A: ćiɔ 3; B: śiɔ 3	A: ćiä 2; B: iä 32	A: kuɔ 31; B: ɦuɔ 32	A: ćiau 31; B: śiau 31	A: ćiǝ 31; B: ɣiǝ 32	A: hau 31; B: hau 32	A: kau 2; B: kau 2	A: kāu 31; B: hāu 32	A: kau 31; B: hau 32	A: ka 31; B: hau 22	A: kau 31; B: xau 32	A: ćiɔ 3; B: iɔ 32	A: ; B: xau 3	1672
�A: 臻合一入沒匣; B: 臻開二入麥匣	960	Chinese etymology	A: 2702 0929; B: 2702 0208	A: xu 12; B: xô 12	A: xu 12; B: xǝ 12	A: xu 12; B: xɛ 11	A: xǝʔ 42; B: xǝʔ 42	A: xu 12; B: xô 12	A: fu 12; B: xe 12	A: uǝʔ 4; B: xǝʔ 4	A: ɦuôʔ 42; B: ŋôʔ 42	A: ɦy 42; B: ɦe_ 42	A: xô 4; B: xô 4	A: xie 31; B: xie 31	A: ut 41; B: hɛt 41	A: fet 42; B: hɛt 41	A: uat 42; B: hat 42	A: hut 41 (lit.); hîk 42; B: hut 42; hîk 42	A: huk 42; B: huk 42	A: xouʔ 42; B: xou 42	A: ɦôʔ 42; B: ɦôʔ 42	A: ; B:	1673
�山開一去翰影	961	Chinese etymology	2714 1767	an 3	ŋã 3	ŋã 3	ŋä̃ 3	ŋan 3	ŋan 3	ɛ̃ 3	ö 31	y 31	ŋan XH	uɛ̃ 31	ŋɔn 31	ɔn 3	ɔn 31	an 31	aŋ 31	aŋ 31	ö 3	am 3	1674
�臻開一平痕見	962	Chinese etymology	2704 2089	kǝn 11	kẽ 11	kẽ 11	kǝŋ 1	kǝn 11	kǝn 11	kǝn 11	kǝn 11	kaŋ 11	kǝn 11	kiɛ̃ 11	kiɛn 11	kɛn 11	kan 11	kun 11	kɨŋ 11	kouŋ 12 (lit.); kyŋ 11	kǝŋ 1	kǝn 1	1677
�蟹合四去霽見	963	Chinese etymology	2710 1219	kuei 3	kuei 3	kuei 3	kuei 3	kuei 3	kuei 3	kuǝi 3	kue_ 31	ćy 31	kuei 11	kui 31	kui 31	kui 3	kuai 31	kui 31	kui 31	kie 31	kue_ 3	kuei 3	1678
�遇合三平魚生	964	Chinese etymology	2752 0883	ṣu 11	ṣu 11	fu 11	su 1	sou 11	su 11	su 11	sǝu 11 (lit.); si_ 11	si_ 11	sôu 11	sǝu 11	su 11	si_ 11	šɔ 11	sɔ 11	so 11	su 11 (lit.); sö_ 11	su 1	šu 1	1681
�臻開三入質來	965	Chinese etymology	2698 0619	li 3	li 3	li 11	liǝʔ 41	ni 12	ni 12	liǝʔ 4	liôʔ 42	li 42	ni 4	ni 31	lit 41	lit 42	lö_t 42	lîk 42 (lit.); lat 42	lak 42	leiʔ 42	lîʔ 42	li 43	1682
�江開二入覺知	966	Chinese etymology	2715 0287	c̣uo 11	c̣uǝ 11	pfo 11	cuǝʔ 41	co 12	co 12	cuâʔ 4	coʔ 41	ćyo 41	co 4	cû 12	cɔk 41	cɔk 41	čö_k 43	toʔ 41	toʔ 41	tauʔ 41	coʔ 4	čau 42	1684
�宕開一平唐心	967	Chinese etymology	2718 2264	saŋ 11	saŋ 11	saŋ 11	sa_̃ 1	saŋ 11	saŋ 11	sâŋ 11	sa_ŋ 11	sɔ 11	san 11	saŋ 11	sɔŋ 11	sɔŋ 11	sɔŋ 11	sɔŋ 11 (lit.); sŋ 11	sɨŋ 11	souŋ 11	sa_̃ 1	saŋ 1	1685
�蟹開一平咍精	968	Chinese etymology	2707 1066	cai 11	cɛ 11	cɛ 11	cai 1	cai 11	cai 11	cɛ 11	ce_ 11	ce_ 11	cai 11	ćie 11	cai 11	cai 11	čɔi 11	cai 11	cai 11	cai 11			1686
